year,utility_id_irp,technology_chart,capacity_mw,net_generation_mwh,emissions_co2
2027,11241,Coal,261.865,768568.5970507814,0.8291643747673626
2027,11241,Demand Response/ Demand-Side Management,876.543,2245783.8697397597,0.0
2027,11241,Gas,8887.6,30612152.095264953,12.372548500596391
2027,11241,Nuclear,2235.7,14194390.885727858,0.0
2027,11241,Oil,43.272,15277.641330821374,0.01790780558807109
2027,11241,Purchases,0.0,9374382.388381662,3.5885711562158558
2027,11241,Solar,2189.0,3611074.3745423406,0.003617490528438169
2027,11241,Unspecified,148.5,796474.4410463787,0.22996467560415923
2027,11479,Coal,328.11658,985434.9864019292,0.9412609194762329
2027,11479,Gas,452.375,643242.9559774481,0.338380872121107
2027,11479,Oil,54.0,333.08265501985977,0.0002495242995098619
2027,11479,Purchases,0.0,1193055.1410617877,0.5695005690226709
2027,11479,Solar,146.445,102030.69015977588,0.0
2027,11479,Wind,106.7,274242.6123956159,0.0
2027,1167,Demand Response/ Demand-Side Management,904.1,2736727.0995718185,0.0
2027,1167,Purchases,0.0,15495430.0,5.179874149866029
2027,1179,Purchases,0.0,1413431.323623381,0.1904057388818677
2027,11804,Demand Response/ Demand-Side Management,710.11,5033300.255661635,0.0
2027,11804,Purchases,0.0,5750243.892095226,2.0300959488560415
2027,11804,Solar,3.0,3532.2690347075472,0.0
2027,12087,Demand Response/ Demand-Side Management,0.1,42.33353465631291,0.0
2027,12087,Purchases,0.0,5536255.000000001,3.5048841888028823
2027,12199,Coal,156.5,723369.5078568343,0.8592874489805505
2027,12199,Demand Response/ Demand-Side Management,61.947,6897.647210027589,0.0
2027,12199,Gas,283.0,6940.023659494079,0.022227147036357114
2027,12199,Oil,4.0,1913.083673468105,0.0015670423129304427
2027,12199,Purchases,0.0,1797232.1694277134,0.9882113101031768
2027,12199,RICE,18.6,2156.9347541633515,0.0
2027,12199,Solar,20.0,37475.9968732869,3.754258419284857e-05
2027,12199,Unspecified,5.3,36201.917037470426,0.0
2027,12199,Wind,205.0,675073.7580515733,0.0
2027,12341,Battery Storage,1.1,-32.831580366397276,0.0
2027,12341,Coal,2919.28993,5565970.620183502,5.459906091022248
2027,12341,Demand Response/ Demand-Side Management,802.287,1798618.654473224,0.0
2027,12341,Gas,1485.8,1480118.4563455894,0.6077968910968442
2027,12341,Hydro,3.6,5152.826797069173,0.0
2027,12341,Nuclear,504.65,2402064.826970641,0.0
2027,12341,Oil,54.0,128.4326291126822,9.736536379534719e-05
2027,12341,Purchases,0.0,6308660.526755167,2.6818466447092546
2027,12341,Solar,142.0,92154.83628645769,0.0
2027,12341,Wind,7324.7,13957928.375525767,0.0
2027,12390,Demand Response/ Demand-Side Management,119.074,731706.4465039208,0.0
2027,12390,Purchases,0.0,6399845.345036196,2.121296584291722
2027,12465,Nuclear,1296.0,0.0,0.0
2027,12465,Purchases,0.0,0.0,0.0
2027,12524,Gas,16.0,107.7432058599796,0.00017231976865061786
2027,12524,Oil,2.0,0.0,0.0
2027,12524,Purchases,0.0,1587813.6928593938,1.1567297654978732
2027,12524,RICE,103.5,94546.00644440272,0.046544430804553075
2027,12524,Solar,1.0,557.4272599883079,0.0
2027,12647,Battery Storage,25.0,-1312.2477788084827,0.0
2027,12647,Bioenergy,72.8,58774.2596239861,0.0042030158907380225
2027,12647,Coal,978.9,2589485.6293621548,2.629311424950602
2027,12647,Demand Response/ Demand-Side Management,324.75,334026.1252494759,0.0
2027,12647,Gas,409.5,44466.79948338639,0.031124472053308337
2027,12647,Hydro,119.6,323432.86033849476,0.0
2027,12647,Oil,0.64,0.0,0.0
2027,12647,Purchases,0.0,3951917.9250199003,1.4168899358898883
2027,12647,Solar,300.0,367794.85573426966,0.00036844835332299885
2027,12647,Wind,721.8,1449903.6742614189,0.0
2027,12685,Coal,450.0,815699.3890486566,0.8378145574540756
2027,12685,Demand Response/ Demand-Side Management,97.131,305462.92794487084,0.0
2027,12685,Gas,2110.9,9912737.408866294,3.719185111574967
2027,12685,Purchases,0.0,2007650.0756435508,0.4054615410301664
2027,12685,Solar,250.0,388447.3671728351,0.0003891375601264283
2027,12685,Wind,250.0,588213.3935542407,0.0
2027,12686,Coal,46.3,53040.011061275945,0.05775683807050674
2027,12686,Demand Response/ Demand-Side Management,126.973,58276.317030631966,0.0
2027,12686,Gas,2857.26,8542148.025276827,3.504192139778504
2027,12686,Purchases,0.0,905881.2698565405,0.17723294334355721
2027,12698 and 56211,Coal,483.3,1507784.9100476971,1.5042815938908904
2027,12698 and 56211,Demand Response/ Demand-Side Management,432.196,930011.2036726594,0.0
2027,12698 and 56211,Gas,1333.3,129702.16796873092,0.10931469087268679
2027,12698 and 56211,Oil,64.9,2985.3528999859946,0.0016850461298632566
2027,12698 and 56211,Purchases,0.0,7292088.058885914,2.653051027108346
2027,12698 and 56211,Solar,153.0,219177.05395375495,0.0
2027,12698 and 56211,Unspecified,1.6,9716.919776966688,0.0
2027,13032,Purchases,0.0,93975.4387621062,0.04820637217115967
2027,1307,Coal,2844.4876,465536.88002998364,0.4937801313194964
2027,1307,Gas,1440.6,107244.9062717944,0.04916837773568099
2027,1307,Oil,175.8,221.21393993554656,0.0002354058554253839
2027,1307,Purchases,0.0,618063.4958833556,0.22524320835989664
2027,1307,RICE,111.6,9793.783065717946,0.0046723608100125
2027,1307,Solar,318.0,18968.834128449773,1.9002537936892654e-05
2027,1307,Wind,427.7,35367.18295602701,0.0
2027,13214,Demand Response/ Demand-Side Management,305.316,2048311.0764702011,0.0
2027,13214,Purchases,0.0,4408942.0,0.9176802050066724
2027,13407,Battery Storage,400.0,0.0,0.0
2027,13407,Demand Response/ Demand-Side Management,546.9,1778842.340324341,0.0
2027,13407,Gas,5893.5,19722022.540138524,8.006568578978545
2027,13407,Purchases,0.0,957711.1710336065,0.21826359649342533
2027,13407,Solar,555.0,1338739.70850063,0.0
2027,13407,Unspecified,7.5,24641.142928576457,0.0
2027,13433,Battery Storage,6.0,-13.638755437475233,0.0
2027,13433,Oil,16.4,-19.99434884732265,0.0
2027,13478,Battery Storage,0.5,0.0,0.0
2027,13478,Demand Response/ Demand-Side Management,209.172,659258.285158944,0.0
2027,13478,Gas,857.0,2743164.230939718,1.1278048082591454
2027,13478,Purchases,0.0,2767496.008311639,0.5983956765839893
2027,13478,Solar,349.5,298438.25678044907,0.0
2027,13511,Demand Response/ Demand-Side Management,204.423,269526.1993576259,0.0
2027,13511,Hydro,39.1,115657.83811761207,0.0
2027,13511,Oil,4.2,0.7048489521226191,5.782668513765756e-07
2027,13511,Purchases,0.0,8620052.50970022,1.7672991283401596
2027,13573,Demand Response/ Demand-Side Management,770.446,2897722.424930282,0.0
2027,13573,Purchases,0.0,16291225.70162991,3.072854538000371
2027,13697,Oil,5.6,-66.94237654105706,2.068867110771895e-05
2027,13697,Purchases,0.0,43245.942376541054,0.02218377504332218
2027,13756,Battery Storage,300.0,-24368.51176985831,0.0
2027,13756,Coal,703.4,1590408.7554541961,1.741906449296197
2027,13756,Demand Response/ Demand-Side Management,155.543,858770.4346402652,0.0
2027,13756,Gas,1230.4,4504566.842887324,1.714145622355805
2027,13756,Hydro,19.1,37892.43959010015,0.0
2027,13756,Purchases,0.0,4393839.0194007335,1.5923707094940418
2027,13756,Solar,2430.0,4610229.908957852,0.004618421361562528
2027,13756,Wind,504.0,1447936.6919299685,0.0
2027,13780,Demand Response/ Demand-Side Management,82.614,8460.18529553117,0.0
2027,13780,Purchases,0.0,6427474.000000001,1.688041516304823
2027,13781,Bioenergy,50.4,115516.05115999506,0.007255407520622969
2027,13781,Coal,1381.833,2576518.8817152646,2.5267183016082764
2027,13781,Demand Response/ Demand-Side Management,2851.528,3603060.7450201395,0.0
2027,13781,Gas,1577.0,3855424.4792214204,1.495794865794855
2027,13781,Hydro,270.7,625766.1122959008,0.0
2027,13781,Nuclear,1871.2,8074045.661837789,0.0
2027,13781,Oil,441.1,1434.1320519983847,0.0018668712840402262
2027,13781,Purchases,0.0,11241038.106360111,2.4825256204649624
2027,13781,Solar,1920.0,2180227.418946672,0.002184101245181459
2027,13781,Unspecified,741.0,2081398.4221743464,0.03199239609380828
2027,13781,Wind,2019.2,4098533.404780403,0.0
2027,13809,Coal,210.70412,356607.03343615646,0.367388257197052
2027,13809,Demand Response/ Demand-Side Management,13.7,8045.682030277182,0.0
2027,13809,Gas,97.2,27615.599386843413,0.017173752880964593
2027,13809,Oil,39.134,98.63396076558979,9.404851356408455e-05
2027,13809,Purchases,0.0,1304209.9865848736,0.4039911360044559
2027,13809,RICE,8.7,396.22218740195626,0.0
2027,13809,Wind,80.0,159916.04678038837,0.0
2027,13815,Demand Response/ Demand-Side Management,1.0,0.0,0.0
2027,13815,Oil,27.9,-3.187732216240811,3.076960370302071e-06
2027,13815,Purchases,0.0,198682.18773221626,0.10182700995918395
2027,13902,Coal,247.11,1271762.7030485081,1.3455525629614702
2027,13902,Demand Response/ Demand-Side Management,2008.213,1046612.2658798503,0.0
2027,13902,Hydro,398.0,1957794.7548443975,0.0
2027,13902,Purchases,0.0,3353638.92724675,1.0388265229539568
2027,13998,Demand Response/ Demand-Side Management,520.922,1959266.2349652867,0.0
2027,13998,Purchases,0.0,5863414.0,1.89933653877529
2027,14006,Demand Response/ Demand-Side Management,643.866,3448317.903964499,0.0
2027,14006,Purchases,0.0,17007892.67874322,6.288517285485619
2027,14015,Coal,1086.5,48147.183415283725,0.04814536211223013
2027,14015,Purchases,0.0,67270.06416590091,0.059361774376709295
2027,14063,Coal,2060.0,4323953.6540279295,4.4160272064089705
2027,14063,Demand Response/ Demand-Side Management,809.904,1628121.0110405597,0.0
2027,14063,Gas,5465.037,11696810.128593618,5.5369841703384415
2027,14063,Purchases,0.0,13900405.1342398,8.647888638864133
2027,14063,Solar,455.6785714286,797847.664967216,0.0
2027,14063,Wind,448.7,1134743.9714211333,0.0
2027,14154,Battery Storage,3.0,-2.454940484751216,0.0
2027,14154,Demand Response/ Demand-Side Management,209.606,222191.17590529658,0.0
2027,14154,Purchases,0.0,2051851.2969349565,0.42229387622649595
2027,14232,Coal,529.45,2022588.5055743447,2.149757856057974
2027,14232,Demand Response/ Demand-Side Management,261.915,634520.7423555161,0.0
2027,14232,Gas,50.0,48463.32059254628,0.026355396041377387
2027,14232,Hydro,1.0,4384.467554171834,0.0
2027,14232,Oil,76.439,821.9064793218923,0.0017701222913491155
2027,14232,Purchases,0.0,2540716.7411188968,1.4297120974611772
2027,14232,Solar,149.9,271824.8911999816,0.0002723078694368608
2027,14232,Wind,328.0,953368.9111535503,0.0
2027,14328,Battery Storage,951.0,-288501.3652620306,0.0
2027,14328,Bioenergy,83.4634,232151.62132163648,0.01286910398385238
2027,14328,Demand Response/ Demand-Side Management,2875.0,8851144.441339437,0.0
2027,14328,Gas,1332.1,4413292.0211413205,1.6904640319784952
2027,14328,Geothermal,200.0,504437.03620013176,0.03144747702350404
2027,14328,Hydro,2549.8,4191240.917262977,0.0
2027,14328,Nuclear,105.0,474471.41296079225,0.0
2027,14328,Pumped Storage,702.0,-133925.40324581275,0.0
2027,14328,Purchases,0.0,38146997.25626733,6.487141361641018
2027,14328,RICE,167.0,272679.7858763121,0.12741007739007879
2027,14328,Solar,1003.142,1065577.5955528785,0.0
2027,14354,Battery Storage,4511.0,-338951.68688643357,0.0
2027,14354,Coal,4959.49197,19050228.580179505,19.436257155138197
2027,14354,Demand Response/ Demand-Side Management,1497.403,5852215.817495024,0.0
2027,14354,Gas,4981.200000000001,20441667.875787746,8.210643628615076
2027,14354,Geothermal,44.8,214035.3785655964,0.013343337080076387
2027,14354,Hydro,1059.2,3077766.1122851484,0.0
2027,14354,Pumped Storage,35.0,-8548.189094622383,0.0
2027,14354,Purchases,0.0,5952172.005715366,1.3875475494060203
2027,14354,Solar,4478.0,7477604.0129569955,0.0
2027,14354,Wind,4628.5,10840161.428014288,0.0
2027,14711,Demand Response/ Demand-Side Management,117.914,970284.0787391661,0.0
2027,14711,Purchases,0.0,5093087.932308234,1.7016357700065101
2027,14715,Demand Response/ Demand-Side Management,964.49,2610945.7199760247,0.0
2027,14715,Purchases,0.0,13356885.119865328,4.423922675575702
2027,14716,Demand Response/ Demand-Side Management,62.04,252892.79207360174,0.0
2027,14716,Purchases,0.0,1813762.2642678283,0.6013276734155566
2027,14940,Demand Response/ Demand-Side Management,474.05,4366078.899884034,0.0
2027,14940,Purchases,0.0,15736111.052081387,3.264198407784272
2027,15086,Purchases,0.0,21377.548767642722,0.010997650430196687
2027,15248,Battery Storage,637.0,-39473.58026541131,0.0
2027,15248,Coal,329.48,1423537.8323304083,1.4823830445735229
2027,15248,Demand Response/ Demand-Side Management,261.73,0.0,0.0
2027,15248,Gas,1889.7,7717847.785318063,2.9408359402751194
2027,15248,Hydro,317.8323,729864.8718596146,0.0
2027,15248,Purchases,0.0,7600975.096099368,0.8818268053216625
2027,15248,RICE,225.6,359524.6826813121,0.17206014130718156
2027,15248,Solar,411.4,369553.8311415757,0.0
2027,15248,Wind,1798.5,3341178.7054801234,0.0
2027,15263 and 12796,Coal,3204.0,12529190.908505771,12.005062313280833
2027,15263 and 12796,Demand Response/ Demand-Side Management,177.302,731056.774375846,0.0
2027,15263 and 12796,Purchases,0.0,9293942.586579766,4.283887469848379
2027,15270,Demand Response/ Demand-Side Management,616.592,1814466.0925616894,0.0
2027,15270,Purchases,0.0,10758796.999999998,3.5991088184798348
2027,15466,Battery Storage,1171.0,-157409.75852524687,0.0
2027,15466,Coal,1750.0,5199048.553509612,5.45156845175537
2027,15466,Demand Response/ Demand-Side Management,1358.321,2760881.0205658195,0.0
2027,15466,Gas,5052.9,11105071.134112794,4.917577491619616
2027,15466,Hydro,24.4,67718.80564314095,0.0
2027,15466,Pumped Storage,300.0,-82026.1308711937,0.0
2027,15466,Purchases,0.0,9198646.268443879,1.494452061707015
2027,15466,Solar,1970.3,2021980.1004455306,0.0
2027,15466,Wind,3225.4,6890969.237549975,0.0
2027,15470,Battery Storage,35.0,-205.56691266949966,0.0
2027,15470,Coal,3574.38395,9188096.19407403,8.794520035344629
2027,15470,Demand Response/ Demand-Side Management,1913.098,1338897.9025313447,0.0
2027,15470,Gas,3422.9,9369123.787591131,4.28589370737871
2027,15470,Hydro,77.7,249770.65015822687,0.0
2027,15470,Oil,10.4,309.4363458894476,0.0003144538255952578
2027,15470,Purchases,0.0,9620186.54216313,4.669639398229322
2027,15470,Solar,1142.6,1465883.1421114032,0.0
2027,15470,Wind,100.0,245971.85253918436,0.0
2027,15472,Demand Response/ Demand-Side Management,59.394,473763.6479542767,0.0
2027,15472,Oil,19.85736,4526.145724355265,0.004904789398050878
2027,15472,Purchases,0.0,4092816.8575165067,0.7437323135669667
2027,15473,Battery Storage,940.8,0.0,0.0
2027,15473,Coal,212.706,577423.0404158487,0.5886649399470081
2027,15473,Demand Response/ Demand-Side Management,199.547,415727.27011694707,0.0
2027,15473,Gas,937.75,1699500.8664353602,0.7516953043518676
2027,15473,Nuclear,429.3792,1828858.0169500455,0.0
2027,15473,Purchases,0.0,5832083.57102613,1.7012594601158537
2027,15473,Solar,1116.6,1424092.166134736,0.0
2027,15474,Coal,8.0,42456.50298257042,0.037901663843253955
2027,15474,Demand Response/ Demand-Side Management,374.4,942979.413955077,0.0
2027,15474,Gas,3280.0,4894269.268419996,2.5837818051634356
2027,15474,Oil,19.4,0.0,0.0
2027,15474,Purchases,0.0,6511394.064204627,2.6623997653991167
2027,15474,Solar,1350.0,2488782.2280465234,0.002493204294205261
2027,15474,Wind,2800.0,6284243.691966755,0.0
2027,15477,Battery Storage,0.6,0.0,0.0
2027,15477,Demand Response/ Demand-Side Management,196.126,1372865.2184722966,0.0
2027,15477,Nuclear,1438.2,10838870.582611175,0.0
2027,15477,Purchases,0.0,25404320.88244566,8.374338122167599
2027,15477,Solar,76.9,113329.32377458546,0.0
2027,15500,Battery Storage,1202.0,-75705.91173746306,0.0
2027,15500,Demand Response/ Demand-Side Management,822.125,2382580.7250658213,0.0
2027,15500,Gas,2090.87255,6586811.911526848,2.667652161252093
2027,15500,Hydro,267.5,665559.5456257217,0.0
2027,15500,Oil,2.7,511.2931852475838,0.00044021342442332484
2027,15500,Purchases,0.0,12047501.929760098,3.8370613910380578
2027,15500,Solar,300.5,188965.02103340108,0.0
2027,15500,Unspecified,474.0,1183550.413162757,0.14175646401346406
2027,15500,Wind,2171.9,4139210.253072783,0.0
2027,16183,Demand Response/ Demand-Side Management,88.107,169501.52308508017,0.0
2027,16183,Hydro,15.8,20482.145855499464,0.0
2027,16183,Purchases,0.0,3207781.169639324,0.6549174911399324
2027,16213,Demand Response/ Demand-Side Management,3.568,128222.86317961391,0.0
2027,16213,Purchases,0.0,1025114.0,0.34008897879289207
2027,16609,Battery Storage,643.0,-37216.01671558372,0.0
2027,16609,Demand Response/ Demand-Side Management,545.68,1469066.7319880826,0.0
2027,16609,Gas,713.7,1252268.351214727,0.4757368668002161
2027,16609,Geothermal,42.0,71771.50945131003,0.0044743599942903755
2027,16609,Purchases,0.0,5243091.375934097,0.8587687938287811
2027,16609,Solar,257.8,112825.98076418602,0.0
2027,16609,Wind,144.0,168754.24892641132,0.0
2027,17008,Demand Response/ Demand-Side Management,2.0,7778.600382697648,0.0
2027,17166,Battery Storage,460.0,-34554.403236776816,0.0
2027,17166,Coal,22.5,45575.07523301043,0.05161180727331665
2027,17166,Demand Response/ Demand-Side Management,166.2,645327.3329931617,0.0
2027,17166,Gas,1523.9,5504608.010226527,2.544864618548827
2027,17166,Oil,6.0,0.0,0.0
2027,17166,Purchases,0.0,2976097.336704078,0.848894571457606
2027,17166,Solar,429.9,561788.9114905983,0.0
2027,17539,Battery Storage,99.5,-7699.767311431838,0.0
2027,17539,Coal,1294.0,2587078.1596007096,2.4644573977492157
2027,17539,Demand Response/ Demand-Side Management,359.64,684945.697967602,0.0
2027,17539,Gas,3383.8,14319931.587119129,5.912741333536467
2027,17539,Hydro,241.8,289433.2291681959,0.0
2027,17539,Nuclear,686.43432,4837604.686778823,0.0
2027,17539,Oil,103.4,3045.580078867757,0.0036763508990943026
2027,17539,Pumped Storage,587.2,-163037.33233115144,0.0
2027,17539,Purchases,0.0,1137268.5734299975,0.4455565028921636
2027,17539,Solar,576.6,1042167.9579317439,0.0010440196810783322
2027,17554,Coal,659.7,0.0,0.0
2027,17554,Purchases,0.0,0.0,0.0
2027,17609,Battery Storage,2858.5,0.0,0.0
2027,17609,Demand Response/ Demand-Side Management,1712.545,5039130.030590007,0.0
2027,17609,Gas,1285.8,4391277.158150551,1.8448834904611155
2027,17609,Geothermal,379.0,1348012.2552956387,0.08403741474881099
2027,17609,Hydro,501.1,1150377.4016748627,0.0
2027,17609,Nuclear,665.1168,4024818.649680799,0.0
2027,17609,Oil,11.3,19514.299723379132,0.01466733071609985
2027,17609,Pumped Storage,635.8,457545.97968508216,0.0
2027,17609,Purchases,0.0,46009090.90111864,6.374203950815181
2027,17609,Solar,1360.0,1259702.9123353478,0.0
2027,17609,Unspecified,1.4,6260.835870598517,0.0018295097978549813
2027,17609,Wind,460.0,1122023.354867837,0.0
2027,17612,Battery Storage,8.0,-651.9676199314803,0.0
2027,17612,Demand Response/ Demand-Side Management,0.486,3750.6168710644,0.0
2027,17612,Purchases,0.0,140995.18683858306,0.03234115967346555
2027,17612,Solar,7.9,15037.3632004525,1.5064081574674243e-05
2027,17633,Battery Storage,1.0,-29.124842367586407,0.0
2027,17633,Coal,60.8,199699.36727673048,0.20345766888484182
2027,17633,Demand Response/ Demand-Side Management,89.618,208349.46246400505,0.0
2027,17633,Gas,906.4,163494.8934600305,0.1183108511121756
2027,17633,Purchases,0.0,3700492.2209280734,1.6572609570350338
2027,17633,Solar,375.4,467608.02438647667,0.0
2027,17633,Unspecified,3.2,9841.189649161748,0.0
2027,17633,Wind,200.0,483506.2217660156,0.0
2027,17698,Coal,1914.03408,5324713.801858585,5.518044436140054
2027,17698,Demand Response/ Demand-Side Management,400.33,834075.585048923,0.0
2027,17698,Gas,2234.0,3505216.473558238,1.507277443187748
2027,17698,Purchases,0.0,1347078.328451354,0.7137932935807616
2027,17698,Solar,950.0,1294591.0662015076,0.001296891294513467
2027,17698,Wind,2450.0,5055659.444665656,0.0
2027,17718,Battery Storage,84.0,-5363.672740162862,0.0
2027,17718,Coal,1165.8,2563384.2431799253,2.6730994249493354
2027,17718,Demand Response/ Demand-Side Management,1028.922,459815.23521461734,0.0
2027,17718,Gas,2974.7,4848070.01645959,2.9070929414800535
2027,17718,Oil,27.0,106.14944003068241,0.0001369588591662257
2027,17718,Purchases,0.0,15729278.500035258,3.936288057232314
2027,17718,Solar,418.0,623401.4754067806,0.0006245091346212501
2027,17718,Wind,1000.0,2135838.396139512,0.0
2027,18336,Purchases,0.0,925053.0,0.4745223835446375
2027,18454,Battery Storage,127.6,0.0,0.0
2027,18454,Coal,486.0,780630.4452713106,0.6523728765002133
2027,18454,Demand Response/ Demand-Side Management,389.317,521930.5548655757,0.0
2027,18454,Gas,5242.5,18823891.887309436,7.307065965755444
2027,18454,Purchases,0.0,0.0,0.0
2027,18454,RICE,37.0,48450.6128097275,0.023496269630090768
2027,18454,Solar,1687.6,2395397.0624804716,0.0
2027,18997,Demand Response/ Demand-Side Management,362.18,673210.4011287813,0.0
2027,18997,Purchases,0.0,2331807.0,0.7791116814830535
2027,19389,Purchases,0.0,0.0,0.0
2027,19390,Demand Response/ Demand-Side Management,4.515,82807.91920451373,0.0
2027,19390,Purchases,0.0,866473.8997934314,0.2866981787257648
2027,19436,Battery Storage,228.5714285714,-15023.626531793463,0.0
2027,19436,Coal,3552.8,11931202.125795575,11.866385614527642
2027,19436,Demand Response/ Demand-Side Management,914.653,3160683.1014948073,0.0
2027,19436,Gas,4230.4,322726.94034633576,0.20240201071972816
2027,19436,Hydro,332.8,1267039.829699009,0.0
2027,19436,Nuclear,1235.8,6978472.560314618,0.0
2027,19436,Oil,250.4,2800.5374465031236,0.0044803126304678335
2027,19436,Pumped Storage,408.0,-86994.43304407605,0.0
2027,19436,Purchases,0.0,11095373.564081766,5.15687527496278
2027,19436,Solar,1041.5714285714,1072228.6700507605,0.0
2027,19436,Wind,1270.4285714286,1705864.3295801512,0.0
2027,19497,Demand Response/ Demand-Side Management,95.034,913238.990328206,0.0
2027,19497,Purchases,0.0,2753980.596318306,0.5845558679987489
2027,19497,Solar,2.2,2524.093989071038,0.0
2027,19497,Unspecified,8.4,48837.00969262297,0.023446766423862408
2027,195,Coal,4094.3624,15232012.375387069,14.445992854134984
2027,195,Demand Response/ Demand-Side Management,2065.723,77952.05653677188,0.0
2027,195,Gas,6233.4400000000005,24685536.19095126,8.895878401407288
2027,195,Hydro,1729.5,3402822.56318722,0.0
2027,195,Nuclear,1776.4,10849748.688744243,0.0
2027,195,Oil,10.6,84.18724283324553,0.00014801969372841642
2027,195,Purchases,0.0,738811.7970541164,0.1890203591499031
2027,195,Solar,178.0,196391.1026013956,0.0
2027,19545,Battery Storage,10.0,-575.9683925335577,0.0
2027,19545,Coal,230.78,848609.554833386,1.0065126369121624
2027,19545,Demand Response/ Demand-Side Management,7.396,20184.992302245093,0.0
2027,19545,Gas,238.0,262007.4993219861,0.11884151329559459
2027,19545,Oil,10.0,-194.87698429274184,0.000296312250410985
2027,19545,Purchases,0.0,778317.9365793751,0.40201876755120536
2027,19545,Solar,50.0,67263.15184155728,6.738266495288406e-05
2027,19545,Wind,82.55,184144.6998693097,0.0
2027,19578,Demand Response/ Demand-Side Management,1.674,13851.603145102577,0.0
2027,19578,Hydro,25.6,115270.80908808275,0.0
2027,19578,Oil,45.2,-314.6525246577189,0.0
2027,19578,Purchases,0.0,404613.1728241564,0.2054577092009665
2027,19578,Solar,125.0,226915.23254158255,0.00022731841533492475
2027,19728,Battery Storage,50.0,-3632.8632805779775,0.0
2027,19728,Demand Response/ Demand-Side Management,123.432,200524.4558478164,0.0
2027,19728,Gas,383.75,913327.3373894973,0.3808580837455735
2027,19728,Purchases,0.0,1162632.3532577755,0.6418773582336237
2027,19728,Solar,61.4,102473.51454583289,0.0
2027,19876,Battery Storage,65.7,-5252.707471706163,0.0
2027,19876,Bioenergy,213.3,731203.1381904937,0.002169502431876429
2027,19876,Coal,2754.4,4871304.424321551,4.697729921443985
2027,19876,Demand Response/ Demand-Side Management,729.206,3296557.7782612746,0.0
2027,19876,Gas,9377.5,45660550.51761758,17.15895980853685
2027,19876,Hydro,278.6,619564.3946441016,0.0
2027,19876,Nuclear,3427.1096,27017147.300939284,0.0
2027,19876,Offshore Wind,2599.0,10669938.773707945,0.0
2027,19876,Oil,220.1,7331.4973299356425,0.007148503575988757
2027,19876,Pumped Storage,1717.2,-523953.4244456907,0.0
2027,19876,Purchases,0.0,17946296.73546356,5.545878018026195
2027,19876,Solar,3074.6,4745113.9664026415,0.0
2027,20169,Bioenergy,61.9,279931.90001479496,0.0003420643698659313
2027,20169,Coal,0.11,484.6974575854693,0.0005091017012822728
2027,20169,Demand Response/ Demand-Side Management,3818.838,10788018.999526301,0.0
2027,20169,Gas,522.4,1675680.1417522617,0.6517184458057047
2027,20169,Hydro,1260.8,3657161.960447333,0.0
2027,20169,Purchases,0.0,4421643.578837301,0.6949154839639198
2027,20169,RICE,24.6,47163.16955386197,0.022860024343572833
2027,20169,Wind,100.0,216655.9071405735,0.0
2027,20387,Demand Response/ Demand-Side Management,134.769,669859.0629963788,0.0
2027,20387,Purchases,0.0,8199515.348890658,2.740305686447469
2027,20521,Coal,816.3,1467617.3851904592,1.4582369613429356
2027,20521,Demand Response/ Demand-Side Management,6.0,37624.50271342637,0.0
2027,20521,Purchases,0.0,3504520.9806858897,1.1701113308042637
2027,20521,Solar,50.0,89753.89932941274,8.99133739818619e-05
2027,20847,Bioenergy,57.5,75245.43047421816,0.0011054175249290605
2027,20847,Coal,1690.0,3381687.0958027896,3.3552172295072094
2027,20847,Demand Response/ Demand-Side Management,301.2,0.0,0.0
2027,20847,Gas,1126.1,531334.2309018432,0.3195459797522533
2027,20847,Hydro,90.5,335671.8314262158,0.0
2027,20847,Oil,247.5,1942.411141204111,0.0023133544751074253
2027,20847,Purchases,0.0,8936360.43738629,0.9856015033345998
2027,20847,Wind,338.6,606420.5281212793,0.0
2027,20856,Battery Storage,5.0,0.0,0.0
2027,20856,Coal,5.62,13711.647684692114,0.013890485556085892
2027,20856,Demand Response/ Demand-Side Management,153.47,54412.80004516927,0.0
2027,20856,Gas,1894.812,6257133.305738334,2.421400756858066
2027,20856,Hydro,60.6,210837.27004019517,0.0
2027,20856,Purchases,0.0,3689000.642186508,1.251011756273645
2027,20856,Solar,1093.004,61292.788883099245,0.0
2027,20856,Wind,421.2,714535.1964756844,0.0
2027,20860,Coal,1072.8,3302299.085497423,3.112014764688485
2027,20860,Gas,1165.5,4144111.736199416,1.6270105819118161
2027,20860,Hydro,80.3,315702.7255495669,0.0
2027,20860,Purchases,0.0,3085818.060330583,1.295076847516234
2027,20860,Solar,207.555,119632.03628255242,0.0
2027,20860,Wind,228.0,357056.2051920631,0.0
2027,20910,Coal,17.32752,0.0,0.0
2027,20910,Gas,962.5,0.0,0.0
2027,20910,Oil,22.3,0.0,0.0
2027,20910,Purchases,0.0,0.0,0.0
2027,213,Demand Response/ Demand-Side Management,18.0,0.0,0.0
2027,213,Hydro,28.4,137332.39644808744,0.0
2027,213,Oil,147.7,-729.1937444650855,0.00032390862136291796
2027,213,Purchases,0.0,288959.79729637766,0.11188181869799033
2027,22053,Coal,1206.3,1936912.3671537242,1.966578400137402
2027,22053,Demand Response/ Demand-Side Management,55.178,262014.34533120488,0.0
2027,22053,Gas,295.0,691220.1627606333,0.37013349705204196
2027,22053,Purchases,0.0,1303724.908383692,0.636926134051378
